source,estimated_usage_bins,city,zone,zone_demand_popularity,dayType,pickUpHourOfDay,sla,booking_type,DU_Bad_Count,DU_good_cnt,total_cnt
ios,GT_1_LTE_2_HOURS,Pune,318,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,2hr,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,318,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_1_LTE_2_HOURS,Pune,322,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,497,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,498,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,506,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Bangalore,506,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,345,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,475,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,475,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,484,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,484,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,484,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Chennai,484,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,102,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,241,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,243,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,268,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,354,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,381,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,385,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,387,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,388,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,389,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,389,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Delhi NCR,391,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,401,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,401,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,404,POPULARITY_INDEX_5,WEEKEND,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,408,POPULARITY_INDEX_5,WEEKEND,NIGHT,Immediate,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,412,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,412,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,426,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,435,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,459,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,one_way_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,459,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Mumbai,462,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Pune,191,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Pune,301,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_2_LTE_3_HOURS,Pune,319,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,258,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,258,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,497,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,497,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,498,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,498,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,506,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,506,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Bangalore,506,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,86,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,86,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,86,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,90,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,92,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,97,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,106,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,106,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,106,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,106,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,106,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,339,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,339,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,339,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,345,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,476,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,476,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,480,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,481,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,482,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,486,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Chennai,494,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,NORMAL_WEEKDAY,LATENIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,50,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,FRIDAY,MORNING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Immediate,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,227,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,227,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,239,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,239,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,239,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,241,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,244,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,267,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,269,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,348,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,349,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,350,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,350,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,351,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,352,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,355,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,357,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,357,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,FRIDAY,LATENIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,NORMAL_WEEKDAY,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,360,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,372,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,375,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,380,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,381,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,381,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,385,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,388,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,389,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Delhi NCR,396,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,144,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,144,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,152,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Hyderabad,162,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,401,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,404,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,404,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,411,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,412,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,412,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,413,POPULARITY_INDEX_5,FRIDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,413,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,413,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,416,POPULARITY_INDEX_5,WEEKEND,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,421,POPULARITY_INDEX_5,FRIDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,426,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,426,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,456,POPULARITY_INDEX_5,NORMAL_WEEKDAY,NIGHT,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,459,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,460,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,460,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,outstation,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,462,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,462,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Mumbai,465,POPULARITY_INDEX_5,WEEKEND,VERYLATE,Scheduled,one_way_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,190,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,278,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,298,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,305,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,305,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,325,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_3_LTE_4_HOURS,Pune,330,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,4hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,258,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,497,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,497,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,498,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,506,POPULARITY_INDEX_5,FRIDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,506,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,506,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Bangalore,506,POPULARITY_INDEX_5,WEEKEND,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,86,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,92,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,96,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,97,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,97,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,105,POPULARITY_INDEX_5,FRIDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,106,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,106,POPULARITY_INDEX_5,WEEKEND,EARLY,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,339,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,345,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,345,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,475,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,476,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,481,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EARLY,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Chennai,494,POPULARITY_INDEX_5,WEEKEND,AFTERNOON,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,52,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Immediate,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,67,POPULARITY_INDEX_5,NORMAL_WEEKDAY,AFTERNOON,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,102,POPULARITY_INDEX_5,WEEKEND,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,227,POPULARITY_INDEX_5,NORMAL_WEEKDAY,EVENING,Scheduled,round_trip,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,239,POPULARITY_INDEX_5,NORMAL_WEEKDAY,MORNING,Scheduled,6hr,0,1,1
ios,GT_4_LTE_6_HOURS,Delhi NCR,241,POPULARITY_INDEX_5,FRIDAY,EARLY,Scheduled,6hr,0,1,1
